night_commit_ratio,pr_lines_changed,pr_files_changed,review_gap_hours,review_depth_score,consecutive_ci_failures,ci_pass_rate_7d,deadline_24h_count,deadline_48h_count,open_ticket_count,commit_velocity_spike,cross_team_files_ratio,test_file_updated,hotfix_label_present,risk_label
0.7206,3365,52,210.0,0.0,8,0.1876,3,5,25,7.5204,0.6921,0,1,3
0.1855,774,7,13.51,1.8012,1,0.8809,1,3,8,2.1483,0.2763,1,0,1
0.3272,1814,22,25.46,0.0,4,0.4988,3,4,13,3.0344,0.514,0,0,2
0.1883,279,3,6.53,1.5648,0,0.9517,0,0,4,0.4267,0.0661,1,0,0
0.3752,1384,35,18.64,0.0,6,0.623,2,4,16,3.7371,0.6498,0,1,2
0.1754,124,1,4.54,2.1377,2,0.6888,1,2,3,1.132,0.0434,0,0,0
0.2224,647,19,1.0,0.8863,0,0.6142,2,3,10,1.3086,0.148,1,0,1
0.2388,374,12,20.04,1.4173,3,0.7055,0,1,10,2.3646,0.0682,1,0,1
0.0316,167,4,0.5,1.7355,0,0.7089,0,0,6,0.7945,0.185,1,1,0
0.4747,1375,18,16.5,1.2325,6,0.5196,4,6,10,2.7203,0.4596,1,1,2
0.1044,137,2,3.91,1.5607,1,0.8201,0,2,6,1.5091,0.1723,1,0,0
0.8178,676,15,23.84,1.6637,2,0.5606,0,4,12,2.2388,0.4955,0,1,1
0.0402,145,6,0.78,1.7637,0,0.8071,1,0,5,0.9435,0.3454,1,0,0
0.1848,1568,35,13.36,0.166,4,0.5502,3,5,18,2.5109,0.3376,0,1,2
0.2206,629,15,17.82,1.3179,2,0.7012,2,3,12,2.5388,0.4978,1,0,1
0.7514,253,8,8.44,1.3858,0,0.8133,0,2,3,1.9325,0.5959,0,0,1
0.3583,3787,78,74.08,0.0178,12,0.1087,3,6,31,4.9721,0.5949,0,1,3
0.4389,250,6,11.77,1.5333,2,0.769,0,2,3,1.0339,0.0223,1,0,0
0.5611,3399,69,79.44,0.0283,10,0.0454,3,3,15,4.2606,0.9033,0,1,3
0.1192,280,3,4.25,2.486,1,0.7214,1,1,2,1.0772,0.215,1,0,0
0.6897,2156,35,20.0,0.0,7,0.2568,3,6,19,6.1608,0.6433,0,1,3
0.5706,1601,28,6.0,1.4936,2,0.2818,2,4,15,3.0899,0.5077,1,1,2
0.4286,500,15,1.0,1.8115,0,0.8153,1,2,5,1.5394,0.0076,0,0,1
1.0,3176,52,20.0,0.0,15,0.1201,3,10,22,3.7799,0.8761,0,1,3
0.4071,2923,48,20.0,0.0,15,0.3783,6,10,23,3.4465,0.924,1,1,3
0.0,106,1,6.55,2.3611,2,0.9379,0,2,4,1.0984,0.0319,1,0,0
0.0864,454,18,6.23,0.9947,1,0.9323,0,4,3,2.2247,0.1516,0,0,1
0.2575,665,7,1.43,1.3424,1,0.8097,1,1,7,2.3799,0.2281,1,0,1
0.2049,923,33,32.14,0.6802,3,0.353,2,3,18,3.2561,0.3252,1,1,2
0.0102,556,13,17.53,1.7489,1,0.5812,0,2,9,2.004,0.2732,0,1,1
0.5945,199,9,2.93,1.841,1,0.6113,0,1,5,1.6875,0.409,0,0,1
0.308,829,18,19.99,0.0,6,0.3577,2,5,7,3.8429,0.4438,1,1,2
1.0,1403,58,27.45,0.0,4,0.0269,6,9,19,3.2873,0.7386,0,1,3
0.2126,314,4,16.48,1.3937,3,0.94,1,1,11,0.7587,0.3202,0,0,1
0.1058,104,5,2.29,2.5409,1,0.8894,1,0,5,1.5925,0.0936,1,0,0
0.7159,1987,49,50.71,0.0413,12,0.3297,4,8,15,4.3701,0.8181,0,0,3
0.2974,255,1,0.5,1.7485,0,0.9791,0,2,5,1.1909,0.1248,1,0,0
0.1952,2045,26,34.71,1.2169,5,0.7232,3,3,18,3.075,0.7269,1,0,2
0.3785,1728,22,35.4,0.0,4,0.5866,1,5,11,3.4122,0.1467,0,1,2
0.3526,902,35,23.07,0.0,2,0.7439,1,6,11,2.8911,0.2586,0,0,2
0.815,2033,78,20.0,0.0,5,0.1765,6,3,17,3.6916,0.732,0,1,3
0.025,336,3,0.5,1.9317,1,0.7472,0,0,4,1.0455,0.1253,1,0,0
0.2735,201,17,17.94,0.6939,3,0.6303,1,3,5,1.4667,0.1835,1,1,1
0.413,725,21,3.07,1.3246,3,0.5782,1,4,9,0.9114,0.0902,1,0,1
0.7701,1562,31,51.04,0.0,10,0.1255,5,6,25,7.319,0.5921,0,1,3
0.7955,3746,38,20.0,0.0,9,0.2611,3,6,20,3.4406,0.6827,0,1,3
0.7856,3322,37,27.97,0.0,5,0.3064,4,5,17,6.644,0.8639,0,0,3
0.3801,1998,68,20.0,0.0,7,0.0554,7,4,23,5.4347,0.9484,1,1,3
0.2163,2088,12,34.8,0.6067,3,0.3044,4,5,12,3.0605,0.6639,0,1,2
0.0678,622,6,1.0,1.6195,3,0.6098,0,2,3,1.1308,0.0608,1,1,1
0.4094,57,8,0.5,1.541,1,0.9345,1,0,5,0.8019,0.1651,1,0,0
0.7639,2722,53,36.03,0.0413,9,0.2852,3,7,26,6.3198,0.7732,0,1,3
0.6001,1132,22,20.27,1.2181,4,0.4945,4,2,8,2.5974,0.6092,0,0,2
0.7065,852,13,7.93,1.4388,5,0.5203,4,4,8,2.3649,0.4996,0,0,2
0.3691,818,25,49.08,0.5601,3,0.6975,3,4,8,2.7046,0.41,0,0,2
0.5663,756,44,51.3,0.0,7,0.3111,2,5,18,2.4273,0.4834,1,0,2
0.736,2122,44,31.4,0.0,14,0.3782,8,9,13,6.6082,0.7425,0,1,3
0.4041,2025,38,34.0,1.4022,6,0.4124,2,2,17,2.7132,0.5371,1,0,2
0.5241,4298,48,84.17,0.0114,4,0.2753,8,8,16,7.4028,0.6667,0,1,3
0.8382,2866,84,70.45,0.0,11,0.1127,6,7,18,4.8294,0.8578,0,0,3
0.0563,499,6,3.09,0.6091,1,0.6583,1,1,10,1.6873,0.1774,1,0,1
0.3365,71,3,3.16,0.9987,0,0.9183,1,1,4,0.9439,0.0541,1,0,0
0.2023,271,7,18.58,0.6315,1,0.7355,0,4,5,2.1877,0.3444,1,0,1
0.9241,2406,76,67.12,0.034,4,0.0582,7,5,20,7.3494,0.8487,0,1,3
0.6517,3573,46,95.28,0.1342,13,0.2181,8,6,21,7.1222,0.7308,0,1,3
0.306,675,25,13.52,0.5654,3,0.4533,3,3,13,2.2869,0.3637,0,0,2
0.7109,3145,60,74.01,0.1181,12,0.4105,6,7,27,4.6935,0.7715,0,1,3
0.0763,62,9,3.53,2.0968,2,0.6979,0,1,1,1.4646,0.1372,1,0,0
0.4986,3601,47,20.0,0.0,12,0.1651,2,8,22,6.4926,0.945,0,1,3
0.4836,1672,15,6.0,1.3707,5,0.553,2,3,8,2.5378,0.5261,0,1,2
0.2856,1852,44,20.69,1.2378,5,0.5913,3,6,12,2.7177,0.2655,0,0,2
0.9053,3979,52,31.47,0.0,6,0.2154,7,10,15,5.2205,0.6204,0,1,3
0.575,539,29,20.6,0.0,6,0.702,3,4,11,2.5627,0.3089,0,0,2
0.1517,16,5,5.04,2.2289,1,0.8203,0,0,3,0.8231,0.0452,1,0,0
0.1799,160,9,2.81,2.2598,1,1.0,0,2,1,1.5647,0.1884,1,0,0
0.3254,664,11,7.75,0.7473,0,0.686,0,3,12,2.2823,0.1203,1,0,1
0.0,366,7,0.5,2.4401,0,0.8861,1,1,5,0.662,0.1548,1,0,0
0.4675,363,6,26.48,1.8352,3,0.7147,0,4,3,1.5984,0.433,0,0,1
0.8133,1595,30,18.43,0.7122,6,0.2843,1,4,11,3.3558,0.5086,0,1,2
0.3575,705,4,20.22,1.4683,1,0.5616,2,4,3,2.1977,0.1287,0,0,1
0.3254,641,9,4.12,0.645,3,0.875,2,2,10,2.0706,0.3672,1,0,1
0.5386,323,14,19.84,1.7266,2,0.6676,1,2,11,1.3508,0.2428,1,0,1
0.0334,94,4,8.68,1.9147,0,0.8101,1,0,1,0.6579,0.0578,0,0,0
0.1626,383,2,0.5,2.2209,1,0.9875,1,0,3,0.8783,0.3636,1,0,0
0.6612,852,44,35.48,0.5547,3,0.3787,1,3,10,2.3951,0.1594,0,0,2
0.0832,284,1,0.5,2.0827,0,0.8831,0,0,2,1.7404,0.1222,1,0,0
0.0901,166,8,1.0,1.1966,0,0.7064,1,3,8,1.6685,0.2531,1,0,1
0.031,88,5,1.21,1.7912,0,0.9233,1,2,6,1.1678,0.0339,0,0,0
0.1417,366,3,6.49,2.4078,2,0.8629,0,0,3,1.1691,0.0109,1,0,0
0.3697,919,18,28.34,0.9728,6,0.2942,2,3,19,3.0397,0.6851,0,0,2
0.0344,982,18,52.99,1.0859,7,0.5129,4,2,19,2.1442,0.094,0,1,2
0.4798,748,12,17.55,0.8128,4,0.377,4,3,13,3.9715,0.7349,1,0,2
0.1789,681,41,77.43,1.1513,6,0.4327,3,4,16,1.9651,0.626,0,0,2
0.2595,1551,43,10.26,0.0,5,0.6821,3,4,9,3.0767,0.4195,0,0,2
0.3881,2097,28,15.54,0.8999,5,0.5604,1,6,7,2.816,0.3565,0,1,2
0.3447,1715,30,11.08,0.6665,3,0.4068,1,5,15,3.403,0.2453,1,0,2
0.2913,766,11,10.95,0.9188,0,0.7315,2,1,3,2.1046,0.4041,0,0,1
0.7504,4059,41,210.0,0.0804,4,0.0684,4,5,20,6.5786,0.8322,0,1,3
0.5245,1858,28,33.39,0.0,2,0.4882,3,6,15,4.1078,0.3267,1,1,2
0.048,173,1,6.46,1.7717,0,0.8775,1,1,4,1.6672,0.1133,0,0,0
0.0785,306,2,3.68,1.6929,2,0.7292,1,1,5,1.7152,0.1093,1,0,0
0.4595,1266,44,34.16,0.9763,4,0.4172,4,2,19,2.5774,0.6331,0,0,2
0.1463,220,8,1.75,1.8108,1,0.7872,1,2,4,1.0585,0.0927,1,1,0
0.0726,194,2,6.43,1.5436,1,0.9168,0,2,3,1.1692,0.1213,1,0,0
0.5667,761,7,35.17,1.5352,2,0.9249,0,4,7,2.3868,0.3846,1,1,1
0.711,1753,30,124.15,0.0,9,0.3509,3,7,30,7.1856,0.6061,0,1,3
0.4571,604,14,17.26,1.4916,0,0.8618,1,1,8,1.186,0.1483,1,0,1
0.1275,222,6,7.32,1.6702,0,1.0,1,0,6,1.5829,0.1122,1,0,0
0.6193,831,39,43.48,1.4157,6,0.5144,1,3,18,3.9267,0.6714,0,0,2
0.0517,49,5,4.58,2.0695,1,0.8139,1,0,2,1.4926,0.0207,0,0,0
0.2363,685,14,19.56,1.2922,2,0.9334,2,3,12,1.6277,0.2483,0,0,1
0.857,4463,37,117.38,0.0,7,0.3478,7,9,24,3.784,0.6527,0,1,3
0.2363,493,6,10.93,1.2919,3,0.8954,1,1,11,1.4289,0.6909,1,0,1
0.5724,955,38,110.0,0.9693,4,0.3444,2,5,8,2.9416,0.2522,0,1,2
0.0341,561,8,28.71,1.7063,2,0.6581,0,3,9,1.7134,0.4845,0,0,1
0.003,198,6,4.72,0.8546,2,0.9888,0,2,1,1.8734,0.1767,1,0,0
0.3672,195,4,0.5,2.442,1,0.9687,0,0,5,1.089,0.4683,1,1,0
0.2053,179,9,10.19,2.1517,1,0.8862,0,0,4,0.7817,0.2175,1,1,0
0.0,186,9,2.51,2.0178,0,0.8515,1,0,3,1.3181,0.2304,1,0,0
0.0696,508,19,7.8,1.5673,1,0.8522,2,1,8,2.3789,0.474,1,1,1
0.2414,367,5,4.17,1.4569,2,0.7255,0,2,2,0.9217,0.137,1,0,0
0.1332,219,8,0.5,2.1549,2,0.8876,1,2,6,1.1632,0.0136,1,0,0
0.186,145,5,1.78,2.0655,0,1.0,1,0,4,0.7011,0.0423,1,0,0
0.5904,4311,70,62.83,0.0,5,0.1462,2,5,22,2.8599,0.4519,0,1,3
0.9827,2630,42,60.73,0.1532,5,0.3965,2,9,22,4.8468,0.7693,0,1,3
0.0365,385,4,7.79,1.6874,0,0.8795,1,1,2,1.6677,0.4406,0,0,0
0.7856,187,16,6.0,1.0776,3,0.6206,0,3,8,1.2277,0.5502,1,0,1
0.2297,796,20,2.91,1.8538,1,0.5519,0,1,7,2.1892,0.2343,1,0,1
0.733,1346,34,10.54,0.0,3,0.5785,4,6,8,4.0578,0.3924,0,0,2
0.2915,253,9,8.98,0.6878,3,0.6467,1,4,10,1.8957,0.3886,0,0,1
0.612,742,19,1.05,1.4643,0,0.798,2,3,5,1.4808,0.2397,1,0,1
0.0781,120,8,1.18,2.1513,0,0.8891,1,2,5,0.7044,0.0056,1,0,0
0.7009,1202,62,37.84,0.0276,14,0.1902,4,6,20,5.3721,0.8418,1,1,3
0.4263,1168,25,6.0,0.111,7,0.6747,4,4,19,3.2925,0.1654,0,1,2
0.597,577,8,1.0,1.1846,0,0.5362,1,4,12,1.682,0.3163,1,0,1
0.5526,3281,67,210.0,0.1112,14,0.349,3,6,21,3.2529,0.7981,0,1,3
1.0,1691,69,177.76,0.0621,14,0.0182,8,3,26,2.8418,0.7901,0,1,3
0.3072,4354,33,28.56,0.0078,8,0.335,4,9,29,4.7406,0.8445,0,1,3
0.483,836,33,26.4,0.6852,3,0.5108,1,3,7,2.8273,0.4047,1,0,2
0.1745,649,12,15.76,1.3352,2,0.7686,1,2,6,1.3356,0.5172,0,1,1
0.1168,324,8,3.2,1.7333,2,0.9822,0,0,3,0.6193,0.0703,1,0,0
0.6169,508,34,47.83,1.239,4,0.5281,2,4,12,2.0803,0.376,0,1,2
0.3332,621,21,4.15,1.8757,0,0.8765,2,3,10,1.9882,0.183,1,0,1
0.7268,1981,44,48.9,0.0,9,0.088,5,6,19,4.7698,0.8525,0,1,3
0.4927,1315,44,6.0,1.6681,2,0.5224,1,5,12,3.7428,0.5835,0,1,2
0.1252,153,1,2.73,2.5476,2,0.9955,1,2,2,1.0709,0.1165,1,0,0
0.6702,4487,40,80.28,0.0672,6,0.2805,6,10,30,5.6035,0.7915,0,1,3
0.7129,1224,41,8.05,1.0119,3,0.6939,4,5,9,2.5389,0.6153,0,0,2
0.6225,3850,73,97.62,0.1133,14,0.4308,5,9,16,3.849,0.7051,0,0,3
0.0845,31,1,5.59,2.3324,0,0.8515,1,2,4,1.0028,0.0234,1,0,0
0.1368,393,6,1.64,1.8262,1,0.9795,1,1,5,1.4714,0.0607,1,0,0
0.0892,318,6,5.64,1.7342,0,0.9537,0,1,3,1.3731,0.0868,1,0,0
0.1785,219,9,3.06,1.1969,1,0.9199,1,1,4,0.4837,0.0,0,0,0
0.8233,4092,72,163.58,0.1133,12,0.1473,8,3,28,3.7161,0.7626,0,1,3
0.0809,51,8,2.61,1.3622,1,0.936,0,2,5,1.7066,0.0772,1,0,0
0.093,745,4,41.33,1.7095,2,0.6496,0,1,4,1.3905,0.2694,1,0,1
0.4638,516,7,18.9,1.4921,3,0.7372,2,4,4,1.3228,0.1712,0,0,1
0.6478,1276,15,16.28,0.7845,7,0.3438,2,4,16,3.2562,0.0372,0,0,2
0.4116,1344,15,6.0,0.0,6,0.4362,1,2,7,3.0563,0.41,0,0,2
0.8666,2101,62,20.0,0.0801,4,0.0,2,6,27,3.2261,0.8849,0,1,3
0.3149,720,20,27.63,2.0443,2,0.8618,1,2,6,2.3783,0.1681,1,0,1
0.256,607,5,19.49,1.0371,3,0.5758,0,4,3,1.7815,0.3812,1,0,1
0.0,180,7,1.18,1.312,0,0.9666,1,2,5,1.1921,0.4612,1,0,0
0.4331,555,15,7.27,1.6419,0,0.7778,0,4,12,1.7768,0.5266,1,0,1
0.0673,340,6,6.83,1.6398,1,0.8529,1,1,5,2.1813,0.1389,0,0,1
0.702,1397,18,24.69,0.0,4,0.4469,4,3,17,3.2648,0.5337,0,0,2
0.0,206,7,0.5,2.381,1,0.8324,1,1,4,0.6988,0.1841,1,0,0
0.1784,310,9,0.5,1.9707,0,0.9165,0,2,6,1.2909,0.0,1,0,0
0.807,1398,23,6.0,0.9946,2,0.5849,1,2,8,2.4981,0.3346,1,1,2
0.3908,547,16,18.33,1.8715,1,0.8255,2,4,8,1.5239,0.5272,1,0,1
0.2672,304,11,34.71,1.0035,0,0.6292,0,2,10,1.3633,0.2153,0,0,1
0.4462,1224,39,17.31,0.0939,3,0.5989,1,6,10,3.947,0.2208,0,0,2
0.6104,1740,20,6.0,0.1895,3,0.7016,2,3,19,2.9609,0.2515,1,0,2
0.2375,3484,67,24.95,0.0,5,0.0399,8,9,20,3.5504,0.657,0,1,3
0.081,127,7,4.17,1.7963,1,0.8373,1,2,6,1.6989,0.2358,1,0,0
0.4118,2104,20,29.0,0.8964,3,0.6566,3,6,13,3.5292,0.3941,0,1,2
0.0604,1683,22,10.26,1.457,2,0.7225,4,6,13,2.9305,0.6285,0,0,2
0.5275,1151,18,40.96,1.3046,3,0.4475,4,3,9,3.0664,0.4427,0,1,2
0.1401,194,4,43.9,1.1805,2,0.6737,2,3,8,1.571,0.3976,1,0,1
0.1416,253,2,8.35,2.3443,0,0.9289,1,2,1,0.5869,0.191,1,0,0
0.4852,404,12,17.85,1.7972,1,0.7516,1,3,6,2.3626,0.3781,0,0,1
0.9353,3345,37,123.05,0.0,14,0.1106,5,5,30,5.1806,0.5918,0,1,3
0.0262,290,5,14.99,1.2379,1,0.9588,1,0,2,0.4441,0.0461,1,0,0
0.6858,2427,38,83.53,0.0,15,0.4681,3,4,18,6.4473,0.8327,0,1,3
0.2364,605,18,3.87,2.0434,0,0.5513,2,1,3,2.1631,0.4427,1,1,1
0.5037,2917,37,37.73,0.1668,11,0.2803,4,5,25,3.8688,0.8783,0,1,3
0.1749,187,13,14.96,1.858,1,0.8288,1,4,7,1.3765,0.2453,1,0,1
0.5117,1746,37,46.41,0.0,2,0.4226,2,3,10,3.1272,0.2886,0,1,2
0.3189,629,17,1.0,2.1476,0,0.7198,1,4,4,1.9895,0.3279,0,0,1
0.2738,431,20,3.59,1.4556,2,0.6655,1,1,6,2.1776,0.1285,1,0,1
0.1596,304,9,0.5,1.1358,2,1.0,1,0,5,1.4488,0.0707,1,0,0
1.0,3416,66,102.64,0.0086,6,0.4841,2,5,18,4.4343,0.8213,1,1,3
0.8141,1846,32,28.85,0.0,5,0.5689,4,6,14,4.0284,0.2335,0,0,2
0.2063,2446,56,57.26,0.0,9,0.29,4,9,23,3.5608,0.7669,0,1,3
0.4832,1290,28,18.4,0.6862,3,0.668,1,3,14,2.279,0.5284,0,0,2
0.6031,1645,48,57.48,0.0955,14,0.2928,6,3,31,4.9948,0.7924,0,1,3
0.1171,59,2,3.73,1.6041,1,0.937,1,2,3,1.4291,0.2018,1,0,0
0.8416,4051,80,106.3,0.0734,9,0.1398,8,10,19,4.3728,0.439,1,1,3
0.4173,1516,20,21.09,0.0,2,0.4256,2,4,7,3.2157,0.2928,1,0,2
0.2335,595,10,44.09,1.8759,0,0.519,0,2,11,1.2033,0.4443,1,0,1
0.1252,1497,12,6.0,0.8557,3,0.5138,4,2,13,3.5849,0.3669,1,0,2
0.5236,624,38,24.39,1.1994,2,0.37,3,4,11,2.6039,0.6602,0,1,2
0.1328,436,7,14.16,1.1776,3,0.8106,1,4,9,1.6,0.2008,1,0,1
0.1676,688,17,14.24,1.2734,0,0.8543,1,4,12,2.4638,0.1573,1,0,1
0.2078,205,4,12.45,2.0729,0,0.9396,1,2,1,1.352,0.3764,1,0,0
0.8237,4531,35,92.56,0.0,8,0.1657,8,6,16,4.551,0.6122,0,0,3
0.1894,908,36,20.48,0.0,7,0.6786,1,5,13,2.5362,0.6857,0,0,2
0.5174,1348,17,8.22,1.6312,4,0.4624,2,5,15,2.86,0.6619,0,1,2
0.1678,178,17,2.45,1.6348,3,0.765,2,4,5,1.4652,0.5983,0,1,1
0.259,189,1,2.22,1.997,2,0.8726,1,2,1,1.0565,0.2791,1,0,0
0.2417,1354,37,9.38,1.1819,3,0.3495,2,5,18,2.996,0.3961,0,0,2
0.2022,774,7,11.97,1.8063,3,0.5601,2,2,6,1.4387,0.5364,0,0,1
0.5284,1463,45,22.59,0.0475,6,0.0595,5,9,27,6.0769,1.0,0,1,3
0.3228,91,3,3.32,1.8717,1,0.9344,1,0,6,1.1593,0.2209,1,0,0
0.8399,2542,53,109.04,0.0,8,0.0655,2,6,20,6.3396,0.8967,0,0,3
0.4122,3712,44,54.08,0.0777,9,0.1939,8,7,16,5.5364,0.7595,0,1,3
0.2773,265,9,7.63,1.9956,0,0.8042,1,2,6,1.057,0.0983,1,0,0
0.4093,1515,16,6.0,0.6794,2,0.6826,4,5,13,3.1571,0.4641,0,0,2
0.189,216,4,2.38,1.1101,2,0.9627,0,1,2,1.4318,0.0328,0,0,0
0.0534,148,9,3.52,1.5444,1,0.842,0,1,5,1.4384,0.0543,1,0,0
0.1733,208,14,17.69,1.671,2,0.6821,2,3,4,2.3256,0.1522,0,0,1
0.1268,136,6,2.57,1.9996,2,0.9657,1,1,5,0.4528,0.0907,0,0,0
0.231,573,12,59.08,1.8067,1,0.8288,0,3,7,2.3096,0.3903,0,1,1
0.2743,116,7,2.28,2.1094,2,0.8102,1,1,5,1.0622,0.1632,0,0,0
0.2715,422,16,6.33,1.4524,2,0.667,2,4,9,1.4742,0.149,0,0,1
0.466,1939,55,20.0,0.045,8,0.0695,7,3,21,3.329,1.0,0,1,3
0.4875,1712,38,61.68,1.1582,4,0.6085,3,2,19,1.4072,0.3905,0,1,2
0.1977,656,12,5.42,0.6022,1,0.6596,1,3,8,1.3361,0.4099,0,0,1
0.6816,4833,58,31.18,0.0,15,0.2455,5,5,14,4.868,0.9665,0,0,3
0.4473,2382,68,21.44,0.0,13,0.2725,2,10,29,7.4768,0.9559,0,1,3
0.579,850,21,16.15,1.4724,5,0.2974,2,2,14,1.9291,0.3534,0,1,2
0.0652,404,19,3.99,0.9786,0,0.8236,1,4,7,1.6987,0.4752,0,0,1
0.7523,3352,61,41.8,0.0,5,0.2129,8,9,21,3.2033,0.7351,0,1,3
0.4151,187,12,8.07,1.8688,3,0.7539,2,1,5,1.9032,0.0315,1,0,1
0.8281,1998,68,20.0,0.0867,5,0.4132,3,5,28,6.9175,0.816,0,1,3
0.7809,2134,47,46.32,0.0452,8,0.0597,2,7,18,5.3166,1.0,0,1,3
0.5548,1425,44,44.32,1.1669,3,0.4776,2,5,11,3.8736,0.5667,0,0,2
0.1198,77,5,5.15,2.4306,1,0.8889,1,2,6,1.5921,0.1038,1,0,0
0.1085,428,17,16.95,1.4908,0,0.8671,2,3,4,1.9946,0.2086,0,0,1
0.8489,4871,45,72.61,0.1287,13,0.1122,5,8,31,4.2889,0.9685,0,1,3
0.0751,213,2,3.41,1.23,1,0.9314,0,1,5,1.0571,0.0076,1,0,0
0.6455,376,11,27.93,2.1084,2,0.508,1,4,7,0.9506,0.291,1,0,1
0.2209,532,8,2.62,0.8594,0,0.787,1,4,10,1.7126,0.2973,0,0,1
0.4096,1885,23,6.0,0.7651,7,0.5873,3,6,19,1.9997,0.6546,0,1,2
0.7782,1920,25,57.89,0.854,4,0.68,2,5,7,2.758,0.0589,1,1,2
0.5087,1532,20,12.37,0.7343,4,0.498,4,3,10,3.5919,0.3629,0,0,2
0.3362,4171,67,141.4,0.0,6,0.0226,4,3,31,3.4515,1.0,0,1,3
0.4115,1585,20,6.0,0.0,3,0.6652,1,6,11,2.2446,0.2876,1,0,2
0.3682,388,15,29.95,1.0007,1,0.6719,0,3,5,2.2481,0.2633,0,0,1
0.1599,327,1,0.51,1.8614,1,0.9358,1,1,2,0.8277,0.0281,1,0,0
0.2123,559,7,33.0,1.4745,1,0.6612,2,4,4,2.4591,0.1204,1,0,1
0.1402,36,9,7.86,1.1931,1,0.7322,1,0,1,1.5407,0.1076,1,0,0
0.1873,263,7,21.98,1.5355,0,0.939,2,2,11,1.9735,0.079,1,0,1
0.315,689,16,1.04,1.8987,2,0.7763,2,2,12,1.1173,0.3474,1,0,1
0.6294,3095,75,83.29,0.0,9,0.3479,6,10,20,5.6701,0.735,0,1,3
0.0859,554,15,5.14,1.5332,2,0.8141,0,2,6,1.7056,0.2943,1,0,1
0.541,1984,22,18.88,1.3945,7,0.465,2,6,11,2.7094,0.4098,0,1,2
0.0223,171,7,0.5,1.8932,0,0.7458,1,0,4,1.7411,0.142,1,0,0
0.687,229,17,1.39,1.9676,3,0.6389,2,4,11,1.7958,0.2082,1,0,1
0.546,352,16,15.8,2.0295,2,0.7455,2,3,8,1.3419,0.0239,1,0,1
0.0556,86,3,4.08,1.5001,0,0.8169,0,2,5,0.6685,0.0186,0,0,0
0.1061,58,4,8.58,1.817,2,0.8601,1,1,2,1.6086,0.0518,1,0,0
0.7617,783,12,12.39,1.3752,6,0.5459,3,2,14,2.9193,0.2525,0,1,2
0.5371,710,20,1.62,1.5653,2,0.7543,0,1,3,1.9115,0.5885,0,0,1
0.0,266,15,4.84,1.9707,0,0.8918,0,2,4,1.2929,0.1208,1,0,1
0.558,251,6,37.59,1.4452,2,0.7283,0,2,6,1.3163,0.3664,1,0,1
0.0126,204,2,0.5,2.4666,1,1.0,0,2,5,1.917,0.2013,1,0,0
0.5108,3250,72,20.0,0.0,12,0.1419,5,7,16,3.1466,0.9766,0,1,3
0.2725,385,6,2.87,1.8115,0,0.9424,0,0,4,1.6316,0.053,1,0,0
0.2307,39,3,4.09,2.3129,2,0.9192,0,1,4,1.2104,0.0306,1,0,0
0.0,142,7,2.52,1.426,2,0.8139,0,1,4,1.5708,0.2318,1,0,0
0.2467,623,9,8.32,1.6647,0,0.6074,1,1,5,2.0365,0.1833,0,0,1
0.0821,139,6,8.49,1.1312,1,0.8753,1,2,6,0.6336,0.0,1,0,0
0.5837,653,41,88.75,1.2583,3,0.5007,4,6,16,3.3109,0.1136,0,0,2
0.6264,2836,77,20.0,0.1916,9,0.0431,5,4,29,4.3858,0.7542,0,0,3
0.1851,180,17,4.55,1.7188,2,0.7685,0,1,5,1.7482,0.0953,0,0,1
0.512,1679,12,6.0,1.291,2,0.6694,1,6,14,4.1408,0.756,0,0,2
0.6756,4376,46,183.32,0.0521,7,0.3345,7,4,19,3.2055,0.9175,0,1,3
0.5481,1830,21,110.0,1.0795,3,0.3982,1,6,11,3.5196,0.2069,0,1,2
0.3939,683,14,39.94,1.9793,3,0.8406,2,3,6,2.2288,0.0671,1,0,1
0.8072,1574,58,20.16,0.0,11,0.019,6,10,31,4.7253,0.7883,0,1,3
0.0,247,15,10.69,0.6319,1,0.5409,1,2,11,2.2549,0.2018,1,0,1
0.4212,150,6,3.03,1.7627,3,0.5957,0,4,3,1.7719,0.2518,1,0,1
0.0751,547,20,26.08,1.5394,2,0.7161,1,1,11,1.1805,0.4452,0,0,1
0.0799,24,4,2.14,1.4845,0,0.8883,0,2,4,0.6166,0.3128,0,0,0
0.3031,754,21,33.35,1.4909,2,0.5208,1,3,8,2.4564,0.5855,1,1,1
0.5579,2114,27,25.98,1.3078,5,0.4632,4,4,14,4.1884,0.5901,0,1,2
0.0832,139,7,5.86,1.0253,0,0.9642,0,2,5,1.4414,0.1972,0,0,0
0.9794,2332,41,20.0,0.0001,12,0.3574,7,5,15,6.2585,0.8199,0,1,3
0.185,305,13,33.47,1.503,2,0.8802,2,1,5,1.9324,0.2414,0,0,1
0.0046,223,6,1.93,1.1024,1,0.8405,0,2,6,1.6467,0.0843,0,0,0
1.0,1259,45,61.37,0.0225,6,0.2179,8,3,27,4.1492,0.7408,0,1,3
0.2633,1299,30,11.47,1.2217,4,0.4747,1,5,18,3.2577,0.498,1,1,2
0.1364,416,7,26.57,0.9744,2,0.6786,0,2,10,1.351,0.1902,1,0,1
0.337,18,9,0.8,1.9668,0,1.0,1,0,4,0.4248,0.1848,1,0,0
0.0,349,7,7.04,1.9847,0,0.6412,1,3,6,2.0677,0.1299,0,0,1
0.6425,1360,48,20.0,0.0,12,0.231,8,5,21,5.2359,0.9532,0,1,3
